"","Tank","Fish","Sex","Eggs","Time.For.Assay.minutes","Round","Assay","Test.animal.origin","Relative.size.counterpart","Rater","Date","Eggs.prior","Age.eggs.prior","Nips","Pec.fans","Tail.Fans","Entrances","Time","Latency","Flee","Tail.strike","Bite","Display","Quiver","Chase.Charge","Sum.Behaviors","Sum.Submissive","Parenting.per,minute","Aggressive.per.minute","Submissive.per.minute","Eggs.after","Eggs.proportion.after","Age.eggs.after","Days.prev.spawn","Days.next.spawn","Days.nearest.spawn","Parenting.per.time"
"714","C22","C22M","M","Own",10,"3","Damsel","D2",NA,"IW",2023-11-12,NA,NA,NA,NA,NA,NA,NA,18.051,2,14,0,38,0,26,78,2,NA,7.8,0.2,NA,NA,NA,NA,NA,NA,NA
"715","C22","C22F","F","Own",2,"3","Male","C25","Smaller","GG",2023-11-13,NA,NA,NA,NA,NA,NA,NA,14.548,0,0,0,23,0,0,23,0,NA,11.5,0,NA,NA,NA,NA,NA,NA,NA
"716","C22","C22M","M","Own",2,"3","Male","C25","Smaller","GG",2023-11-13,NA,NA,NA,NA,NA,NA,NA,1.535,0,0,0,31,0,0,31,0,NA,15.5,0,NA,NA,NA,NA,NA,NA,NA
"717","C22","C22F","F","Own",2,"3","Female","C25","Smaller","IW",2023-11-14,NA,NA,NA,NA,NA,NA,NA,1.802,0,2,8,8,0,0,18,0,NA,9,0,NA,NA,NA,NA,NA,NA,NA
"718","C22","C22M","M","Own",2,"3","Female","C25","Smaller","IW",2023-11-14,NA,NA,NA,NA,NA,NA,NA,2.469,0,0,0,12,0,0,12,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA
"719","C22","C22F","F","Own",0.166666666666667,"3","Hand","Emily",NA,"GG",2023-11-15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA
"720","C22","C22M","M","Own",0.166666666666667,"3","Hand","Emily",NA,"GG",2023-11-15,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"721","C22","C22F","F","Own",5,"3","Rock",NA,NA,"GG",2023-11-15,NA,NA,NA,NA,NA,NA,NA,300,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"722","C22","C22M","M","Own",5,"3","Rock",NA,NA,"GG",2023-11-15,NA,NA,NA,NA,NA,NA,NA,7.741,0,32,0,0,0,0,32,0,NA,6.4,0,NA,NA,NA,NA,NA,NA,NA
"723","T18","T18F","F","Surrogate",5,"2","Parenting","C11",NA,"GG",2023-11-05,"1261",2,14,10,0,5,25.725,NA,NA,NA,NA,NA,NA,NA,24,0,NA,4.8,0,710,"56.304520222045994",7,3,-14,NA,0.932944606413994
"724","T18","T18M","M","Surrogate",5,"2","Parenting","C11",NA,"GG",2023-11-05,"1261",2,53,135,0,14,219.651,NA,NA,NA,NA,NA,NA,NA,188,0,NA,37.6,0,710,"56.304520222045994",7,3,-14,NA,0.855903228303081
"725","T18","T18F","F","Surrogate",10,"2","CrabLeashed","D2",NA,"GG",2023-11-06,NA,NA,NA,NA,NA,NA,NA,37.637,0,11,31,0,0,0,42,0,NA,4.2,0,NA,NA,NA,4,-13,NA,NA
"726","T18","T18M","M","Surrogate",10,"2","CrabLeashed","D2",NA,"GG",2023-11-06,NA,NA,NA,NA,NA,NA,NA,27.794,0,49,4,0,0,0,53,0,NA,5.3,0,NA,NA,NA,4,-13,NA,NA
"727","T18","T18F","F","Surrogate",10,"2","Damsel","D2",NA,"GG",2023-11-07,NA,NA,NA,NA,NA,NA,NA,1.001,1,6,1,17,0,215,239,1,NA,23.9,0.1,NA,NA,NA,5,-12,NA,NA
"728","T18","T18M","M","Surrogate",10,"2","Damsel","D2",NA,"GG",2023-11-07,NA,NA,NA,NA,NA,NA,NA,6.474,0,7,0,3,0,20,30,0,NA,3,0,NA,NA,NA,5,-12,NA,NA
"729","T18","T18F","F","Surrogate",2,"2","Male","T8","Larger","GG",2023-11-08,NA,NA,NA,NA,NA,NA,NA,4.772,0,0,0,17,0,3,20,0,NA,10,0,NA,NA,NA,6,-11,NA,NA
"730","T18","T18M","M","Surrogate",2,"2","Male","T8","Larger","GG",2023-11-08,NA,NA,NA,NA,NA,NA,NA,6.373,6,0,0,31,0,1,32,6,NA,16,3,NA,NA,NA,6,-11,NA,NA
"731","T18","T18F","F","Surrogate",2,"2","Female","T10","Smaller","GG",2023-11-09,NA,NA,NA,NA,NA,NA,NA,0.5,0,14,4,5,0,55,78,0,NA,39,0,NA,NA,NA,7,-10,NA,NA
"732","T18","T18M","M","Surrogate",2,"2","Female","T10","Smaller","GG",2023-11-09,NA,NA,NA,NA,NA,NA,NA,5.038,0,11,0,20,0,9,40,0,NA,20,0,NA,NA,NA,7,-10,NA,NA
"733","T18","T18F","F","Surrogate",0.166666666666667,"2","Hand","Emily",NA,"GG",2023-11-10,NA,NA,NA,NA,NA,NA,NA,0.835,0,2,1,4,0,0,7,0,NA,42,0,NA,NA,NA,8,-9,NA,NA
"734","T18","T18M","M","Surrogate",0.166666666666667,"2","Hand","Emily",NA,"GG",2023-11-10,NA,NA,NA,NA,NA,NA,NA,1.235,0,0,0,5,0,0,5,0,NA,30,0,NA,NA,NA,8,-9,NA,NA
"735","T18","T18F","F","Surrogate",5,"2","Rock",NA,NA,"GG",2024-02-01,NA,NA,NA,NA,NA,NA,NA,17.752,0,33,34,0,0,0,67,0,NA,13.4,0,NA,NA,NA,8,-9,NA,NA
"736","T18","T18M","M","Surrogate",5,"2","Rock",NA,NA,"GG",2024-02-01,NA,NA,NA,NA,NA,NA,NA,1.102,0,63,6,0,0,0,69,0,NA,13.8,0,NA,NA,NA,8,-9,NA,NA
"737","T18","T18F","F","Own",5,"3","Parenting","T18",NA,"GG",2023-11-20,"322",3,0,6,3,13,98.868,NA,NA,NA,NA,NA,NA,NA,9,0,NA,1.8,0,0,"0",8,1,-18,NA,0.0910304648622406
"738","T18","T18M","M","Own",5,"3","Parenting","T18",NA,"GG",2023-11-20,"322",3,12,26,0,18,104.707,NA,NA,NA,NA,NA,NA,NA,38,0,NA,7.6,0,0,"0",8,1,-18,NA,0.362917474476396
"739","T18","T18F","F","Own",10,"3","CrabLeashed","D1",NA,"GG",2023-11-21,NA,NA,NA,NA,NA,NA,NA,17.084,0,7,22,0,0,0,29,0,NA,2.9,0,NA,NA,NA,2,-17,NA,NA
"740","T18","T18M","M","Own",10,"3","CrabLeashed","D1",NA,"GG",2023-11-21,NA,NA,NA,NA,NA,NA,NA,26.894,0,39,7,0,0,0,46,0,NA,4.6,0,NA,NA,NA,2,-17,NA,NA
"741","T18","T18F","F","Own",10,"3","Damsel",NA,NA,"GG",2023-11-22,NA,NA,NA,NA,NA,NA,NA,4.872,0,4,4,65,0,234,307,0,NA,30.7,0,NA,NA,NA,3,-16,NA,NA
"742","T18","T18M","M","Own",10,"3","Damsel",NA,NA,"GG",2023-11-22,NA,NA,NA,NA,NA,NA,NA,5.33900000000001,0,7,0,24,0,29,60,0,NA,6,0,NA,NA,NA,3,-16,NA,NA
"743","T18","T18F","F","Own",2,"3","Male","C23","Larger","GG",2023-11-23,NA,NA,NA,NA,NA,NA,NA,20.587,0,0,0,17,0,1,18,0,NA,9,0,NA,NA,NA,4,-15,NA,NA
"744","T18","T18M","M","Own",2,"3","Male","C23","Larger","GG",2023-11-23,NA,NA,NA,NA,NA,NA,NA,2.502,0,1,2,33,2,0,36,2,NA,18,1,NA,NA,NA,4,-15,NA,NA
"745","T18","T18F","F","Own",2,"3","Female","T6","Smaller","GG",2023-11-24,NA,NA,NA,NA,NA,NA,NA,1.335,0,5,5,2,0,53,65,0,NA,32.5,0,NA,NA,NA,5,-14,NA,NA
"746","T18","T18M","M","Own",2,"3","Female","T6","Smaller","GG",2023-11-24,NA,NA,NA,NA,NA,NA,NA,3.103,0,5,1,29,0,16,51,0,NA,25.5,0,NA,NA,NA,5,-14,NA,NA
"747","T18","T18F","F","Own",0.166666666666667,"3","Hand","Rhodes",NA,"GG",2023-11-25,NA,NA,NA,NA,NA,NA,NA,0.299999999999999,0,1,1,3,0,0,5,0,NA,30,0,NA,NA,NA,6,-13,NA,NA
"748","T18","T18M","M","Own",0.166666666666667,"3","Hand","Rhodes",NA,"GG",2023-11-25,NA,NA,NA,NA,NA,NA,NA,3.169,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,6,-13,NA,NA
"749","T18","T18F","F","Own",5,"3","Rock",NA,NA,"GG",2023-11-25,NA,NA,NA,NA,NA,NA,NA,21.354,0,26,31,0,0,0,57,0,NA,11.4,0,NA,NA,NA,6,-13,NA,NA
"750","T18","T18M","M","Own",5,"3","Rock",NA,NA,"GG",2023-11-25,NA,NA,NA,NA,NA,NA,NA,7.44,0,63,3,0,0,NA,66,0,NA,13.2,0,NA,NA,NA,6,-13,NA,NA
"751","T18","T18F","F","Surrogate",5,"3","Parenting","T16",NA,"GG",2023-12-09,"284",3,18,26,5,16,120.956,NA,NA,NA,NA,NA,NA,NA,49,0,NA,9.8,0,261,"91.901408450704224",7,NA,NA,NA,0.405105988954661
"752","T18","T18M","M","Surrogate",5,"3","Parenting","T16",NA,"GG",2023-12-09,"284",3,7,16,1,20,138.604,NA,NA,NA,NA,NA,NA,NA,24,0,NA,4.8,0,261,"91.901408450704224",7,NA,NA,NA,0.1731551758968
"753","T18","T18F","F","Surrogate",10,"3","CrabLeashed","D2B",NA,"GG",2023-12-10,NA,NA,NA,NA,NA,NA,NA,29.496,0,6,36,0,0,0,42,0,NA,4.2,0,NA,NA,NA,NA,NA,NA,NA
"754","T18","T18M","M","Surrogate",10,"3","CrabLeashed","D2B",NA,"GG",2023-12-10,NA,NA,NA,NA,NA,NA,NA,16.717,0,45,23,0,0,0,68,0,NA,6.8,0,NA,NA,NA,NA,NA,NA,NA
"755","T18","T18F","F","Surrogate",10,"3","Damsel","D3",NA,"GG",2023-12-11,NA,NA,NA,NA,NA,NA,NA,3.437,0,15,0,92,0,216,323,0,NA,32.3,0,NA,NA,NA,NA,NA,NA,NA
"756","T18","T18M","M","Surrogate",10,"3","Damsel","D3",NA,"GG",2023-12-11,NA,NA,NA,NA,NA,NA,NA,4.104,2,9,0,21,0,39,69,2,NA,6.9,0.2,NA,NA,NA,NA,NA,NA,NA
"757","T18","T18F","F","Surrogate",2,"3","Male","T10","Larger","GG",2023-12-12,NA,NA,NA,NA,NA,NA,NA,13.981,0,0,0,6,0,0,6,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA
"758","T18","T18M","M","Surrogate",2,"3","Male","T10","Larger","GG",2023-12-12,NA,NA,NA,NA,NA,NA,NA,2.736,0,0,0,36,2,0,36,2,NA,18,1,NA,NA,NA,NA,NA,NA,NA
"759","T18","T18F","F","Surrogate",2,"3","Female","T17","Smaller","GG",2023-12-13,NA,NA,NA,NA,NA,NA,NA,0.232999999999999,0,12,15,9,0,1,37,0,NA,18.5,0,NA,NA,NA,NA,NA,NA,NA
"760","T18","T18M","M","Surrogate",2,"3","Female","T17","Smaller","GG",2023-12-13,NA,NA,NA,NA,NA,NA,NA,5.338,0,3,0,44,0,0,47,0,NA,23.5,0,NA,NA,NA,NA,NA,NA,NA
"761","T18","T18F","F","Surrogate",0.166666666666667,"3","Hand","Gabe",NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,0.734,0,0,0,4,0,0,4,0,NA,24,0,NA,NA,NA,NA,NA,NA,NA
"762","T18","T18M","M","Surrogate",0.166666666666667,"3","Hand","Gabe",NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,1.468,0,0,0,6,0,0,6,0,NA,36,0,NA,NA,NA,NA,NA,NA,NA
"763","T18","T18F","F","Surrogate",5,"3","Rock",NA,NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,17.451,0,32,51,0,0,0,83,0,NA,16.6,0,NA,NA,NA,NA,NA,NA,NA
"764","T18","T18M","M","Surrogate",5,"3","Rock",NA,NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,5.138,0,69,14,0,0,0,83,0,NA,16.6,0,NA,NA,NA,NA,NA,NA,NA
"765","TB","TBF","F","Own",5,"2","Parenting","TB",NA,"EP",2023-11-28,NA,NA,18,7,0,9,251.884,NA,NA,NA,NA,NA,NA,NA,25,0,NA,5,0,99,NA,7,NA,NA,NA,0.0992520366517921
"766","TB","TBM","M","Own",5,"2","Parenting","TB",NA,"EP",2023-11-28,NA,NA,48,6,0,1,300.033,NA,NA,NA,NA,NA,NA,NA,54,0,NA,10.8,0,99,NA,7,NA,NA,NA,0.17998020217776
"767","C15","C15F","F","Surrogate",5,"3","Parenting","T3",NA,"GG",2023-12-18,"606",3,0,0,0,7,96.797,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,295,"48.679867986798683",7,NA,NA,NA,0
"768","C15","C15M","M","Surrogate",5,"3","Parenting","T3",NA,"GG",2023-12-18,"606",3,24,44,0,7,223.555,NA,NA,NA,NA,NA,NA,NA,68,0,NA,13.6,0,295,"48.679867986798683",7,NA,NA,NA,0.304175706202053
"769","C15","C15F","F","Surrogate",10,"3","CrabLeashed","D2B",NA,"EP",2023-12-18,NA,NA,NA,NA,NA,NA,NA,101.401,0,5,1,0,0,0,6,0,NA,0.6,0,NA,NA,NA,NA,NA,NA,NA
"770","C15","C15M","M","Surrogate",10,"3","CrabLeashed","D2B",NA,"EP",2023-12-18,NA,NA,NA,NA,NA,NA,NA,600,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"771","C15","C15F","F","Surrogate",10,"3","Damsel","D3",NA,"GG",2023-12-19,NA,NA,NA,NA,NA,NA,NA,0.734000000000002,1,1,0,12,0,12,25,1,NA,2.5,0.1,NA,NA,NA,NA,NA,NA,NA
"772","C15","C15M","M","Surrogate",10,"3","Damsel","D3",NA,"GG",2023-12-19,NA,NA,NA,NA,NA,NA,NA,68.535,0,8,0,0,0,0,8,0,NA,0.8,0,NA,NA,NA,NA,NA,NA,NA
"773","C15","C15F","F","Surrogate",2,"3","Male","T6","Larger","GG",2023-12-20,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,9,0,7,18,1,NA,9,0.5,NA,NA,NA,NA,NA,NA,NA
"774","C15","C15M","M","Surrogate",2,"3","Male","T6","Larger","GG",2023-12-20,NA,NA,NA,NA,NA,NA,NA,2.069,0,8,0,17,0,4,29,0,NA,14.5,0,NA,NA,NA,NA,NA,NA,NA
"775","C15","C15F","F","Surrogate",2,"3","Female","T8","Smaller","GG",2023-12-21,NA,NA,NA,NA,NA,NA,NA,17.317,0,12,0,6,0,11,29,0,NA,14.5,0,NA,NA,NA,NA,NA,NA,NA
"776","C15","C15M","M","Surrogate",2,"3","Female","T8","Smaller","GG",2023-12-21,NA,NA,NA,NA,NA,NA,NA,65.534,0,10,0,19,0,1,30,0,NA,15,0,NA,NA,NA,NA,NA,NA,NA
"777","C15","C15F","F","Surrogate",0.166666666666667,"3","Hand","Rhodes",NA,"GG",2023-12-22,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3,0,1,5,0,NA,30,0,NA,NA,NA,NA,NA,NA,NA
"778","C15","C15M","M","Surrogate",0.166666666666667,"3","Hand","Rhodes",NA,"GG",2023-12-22,NA,NA,NA,NA,NA,NA,NA,1.335,0,0,0,3,0,0,3,0,NA,18,0,NA,NA,NA,NA,NA,NA,NA
"779","C15","C15F","F","Surrogate",5,"3","Rock",NA,NA,"GG",2024-02-12,NA,NA,NA,NA,NA,NA,NA,47.947,0,11,6,0,0,0,17,0,NA,3.4,0,NA,NA,NA,NA,NA,NA,NA
"780","C15","C15M","M","Surrogate",5,"3","Rock",NA,NA,"GG",2024-02-12,NA,NA,NA,NA,NA,NA,NA,10.176,0,18,3,0,0,0,21,0,NA,4.2,0,NA,NA,NA,NA,NA,NA,NA
"781","T2","T2F","F","Own",5,"2","Parenting","T2",NA,"EP",2024-01-17,"846",3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,730,"86.288416075650119",7,NA,NA,NA,NA
"782","T2","T2M","M","Own",5,"2","Parenting","T2",NA,"EP",2024-01-17,"846",3,21,15,4,16,171.039,NA,NA,NA,NA,NA,NA,NA,40,0,NA,8,0,730,"86.288416075650119",7,NA,NA,NA,0.233864791071042
"783","T2","T2F","F","Own",10,"2","CrabLeashed","D1",NA,"GG",2024-03-11,NA,NA,NA,NA,NA,NA,NA,13.814,0,14,1,0,0,0,15,0,NA,1.5,0,NA,NA,NA,NA,NA,NA,NA
"784","T2","T2M","M","Own",10,"2","CrabLeashed","D1",NA,"GG",2024-03-11,NA,NA,NA,NA,NA,NA,NA,30.264,0,32,24,0,0,0,56,0,NA,5.6,0,NA,NA,NA,NA,NA,NA,NA
"785","T2","T2F","F","Own",10,"2","Damsel","D1",NA,"GG",2024-01-19,NA,NA,NA,NA,NA,NA,NA,6.106,2,0,0,57,0,0,57,2,NA,5.7,0.2,NA,NA,NA,NA,NA,NA,NA
"786","T2","T2M","M","Own",10,"2","Damsel","D1",NA,"GG",2024-01-19,NA,NA,NA,NA,NA,NA,NA,31.831,0,0,0,28,0,0,28,0,NA,2.8,0,NA,NA,NA,NA,NA,NA,NA
"787","T2","T2F","F","Own",2,"2","Male","B25","Larger","GG",2024-01-20,NA,NA,NA,NA,NA,NA,NA,3.804,0,12,8,12,0,22,54,0,NA,27,0,NA,NA,NA,NA,NA,NA,NA
"788","T2","T2M","M","Own",2,"2","Male","B25","Larger","GG",2024-01-20,NA,NA,NA,NA,NA,NA,NA,2.236,0,2,2,18,0,2,24,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"789","T2","T2F","F","Own",2,"2","Female","B25","Smaller","GG",2024-01-21,NA,NA,NA,NA,NA,NA,NA,0.334,0,13,3,3,0,14,33,0,NA,16.5,0,NA,NA,NA,NA,NA,NA,NA
"790","T2","T2M","M","Own",2,"2","Female","B25","Smaller","GG",2024-01-21,NA,NA,NA,NA,NA,NA,NA,22.956,0,0,0,5,0,0,5,0,NA,2.5,0,NA,NA,NA,NA,NA,NA,NA
"791","T2","T2F","F","Own",0.166666666666667,"2","Hand","Rhodes",NA,"GG",2024-01-22,NA,NA,NA,NA,NA,NA,NA,0.667,0,0,0,3,0,0,3,0,NA,18,0,NA,NA,NA,NA,NA,NA,NA
"792","T2","T2M","M","Own",0.166666666666667,"2","Hand","Rhodes",NA,"GG",2024-01-22,NA,NA,NA,NA,NA,NA,NA,0.667,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"793","T2","T2F","F","Own",5,"2","Rock",NA,NA,"GG",2024-03-12,NA,NA,NA,NA,NA,NA,NA,21.855,0,32,0,0,0,0,32,0,NA,6.4,0,NA,NA,NA,NA,NA,NA,NA
"794","T2","T2M","M","Own",5,"2","Rock",NA,NA,"GG",2024-03-12,NA,NA,NA,NA,NA,NA,NA,16.75,0,21,11,0,0,0,32,0,NA,6.4,0,NA,NA,NA,NA,NA,NA,NA
"795","B22","B22F","F","None",10,"2","CrabLeashed","D1",NA,"GG",2023-11-17,NA,NA,NA,NA,NA,NA,NA,16.45,0,13,0,0,0,0,13,0,NA,1.3,0,NA,NA,NA,9,-2,NA,NA
"796","B22","B22M","M","None",10,"2","CrabLeashed","D1",NA,"GG",2023-11-17,NA,NA,NA,NA,NA,NA,NA,371.505,0,3,0,0,0,0,3,0,NA,0.3,0,NA,NA,NA,9,-2,NA,NA
"797","B22","B22F","F","None",10,"2","Damsel","D2",NA,"GG",2023-11-18,NA,NA,NA,NA,NA,NA,NA,62.563,6,0,0,3,0,0,3,6,NA,0.3,0.6,NA,NA,NA,10,-1,NA,NA
"798","B22","B22M","M","None",10,"2","Damsel","D2",NA,"GG",2023-11-18,NA,NA,NA,NA,NA,NA,NA,116.283,1,0,0,10,0,0,10,1,NA,1,0.1,NA,NA,NA,10,-1,NA,NA
"799","B22","B22F","F","None",2,"2","Male","C23","Similar","GG",2023-11-30,NA,NA,NA,NA,NA,NA,NA,3.17,0,0,0,21,0,4,25,0,NA,12.5,0,NA,NA,NA,11,-3,NA,NA
"800","B22","B22M","M","None",2,"2","Male","C23","Similar","GG",2023-11-30,NA,NA,NA,NA,NA,NA,NA,2.503,0,0,0,16,0,11,27,0,NA,13.5,0,NA,NA,NA,11,-3,NA,NA
"801","B22","B22F","F","None",2,"2","Female","A11","Larger","GG",2023-12-01,NA,NA,NA,NA,NA,NA,NA,1.134,0,10,6,12,0,1,29,0,NA,14.5,0,NA,NA,NA,12,-2,NA,NA
"802","B22","B22M","M","None",2,"2","Female","A11","Larger","GG",2023-12-01,NA,NA,NA,NA,NA,NA,NA,3.07,0,0,0,20,0,0,20,0,NA,10,0,NA,NA,NA,12,-2,NA,NA
"803","B22","B22F","F","None",0.166666666666667,"2","Hand","Gabe",NA,"GG",2023-12-02,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,NA,0,6,NA,NA,NA,13,-1,NA,NA
"804","B22","B22M","M","None",0.166666666666667,"2","Hand","Gabe",NA,"GG",2023-12-02,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,NA,0,6,NA,NA,NA,13,-1,NA,NA
"805","B22","B22F","F","None",5,"2","Rock",NA,NA,"GG",2023-12-02,NA,NA,NA,NA,NA,NA,NA,20.087,0,7,20,0,0,0,27,0,NA,5.4,0,NA,NA,NA,13,-1,NA,NA
"806","B22","B22M","M","None",5,"2","Rock",NA,NA,"GG",2023-12-02,NA,NA,NA,NA,NA,NA,NA,300,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,13,-1,NA,NA
"807","B22","B22F","F","None",10,"3","CrabLeashed","D1",NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,47.314,0,8,0,0,0,0,8,0,NA,0.8,0,NA,NA,NA,11,NA,NA,NA
"808","B22","B22M","M","None",10,"3","CrabLeashed","D1",NA,"GG",2023-12-14,NA,NA,NA,NA,NA,NA,NA,600,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,11,NA,NA,NA
"809","B22","B22F","F","None",10,"3","Damsel","D2",NA,"GG",2023-12-15,NA,NA,NA,NA,NA,NA,NA,34,2,2,0,21,0,0,23,2,NA,2.3,0.2,NA,NA,NA,12,NA,NA,NA
"810","B22","B22M","M","None",10,"3","Damsel","D2",NA,"GG",2023-12-15,NA,NA,NA,NA,NA,NA,NA,10.076,0,3,0,20,0,0,23,0,NA,2.3,0,NA,NA,NA,12,NA,NA,NA
"811","B22","B22F","F","None",2,"3","Male","A22","Similar","GG",2023-12-16,NA,NA,NA,NA,NA,NA,NA,2.402,0,0,0,17,0,0,17,0,NA,8.5,0,NA,NA,NA,13,NA,NA,NA
"812","B22","B22M","M","None",2,"3","Male","A22","Similar","GG",2023-12-16,NA,NA,NA,NA,NA,NA,NA,0.901,0,0,0,16,3,0,16,3,NA,8,1.5,NA,NA,NA,13,NA,NA,NA
"813","B22","B22F","F","None",2,"3","Female","B23","Similar","GG",2023-12-17,NA,NA,NA,NA,NA,NA,NA,0.666999999999998,0,4,0,19,0,3,26,0,NA,13,0,NA,NA,NA,14,NA,NA,NA
"814","B22","B22M","M","None",2,"3","Female","B23","Similar","GG",2023-12-17,NA,NA,NA,NA,NA,NA,NA,0.934000000000001,0,0,0,14,1,3,17,1,NA,8.5,0.5,NA,NA,NA,14,NA,NA,NA
"815","B22","B22F","F","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"816","B22","B22M","M","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,3.137,0,0,0,2,0,0,2,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA
"817","B22","B22F","F","None",5,"3","Rock",NA,NA,"GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,32.967,0,11,22,0,0,0,33,0,NA,6.6,0,NA,NA,NA,NA,NA,NA,NA
"818","B22","B22M","M","None",5,"3","Rock",NA,NA,"GG",2024-02-05,NA,NA,NA,NA,NA,NA,NA,172.072,0,1,4,0,0,0,5,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA
"819","T18","T18F","F","None",10,"3","CrabLeashed","D2",NA,"GG",2023-11-17,NA,NA,NA,NA,NA,NA,NA,11.712,0,5,28,0,0,0,33,0,NA,3.3,0,NA,NA,NA,15,-2,NA,NA
"820","T18","T18M","M","None",10,"3","CrabLeashed","D2",NA,"GG",2023-11-17,NA,NA,NA,NA,NA,NA,NA,57.924,0,45,4,0,0,0,49,0,NA,4.9,0,NA,NA,NA,15,-2,NA,NA
"821","T18","T18F","F","None",10,"3","Damsel","D1",NA,"GG",2023-11-18,NA,NA,NA,NA,NA,NA,NA,5.706,0,1,0,28,0,214,243,0,NA,24.3,0,NA,NA,NA,16,-1,NA,NA
"822","T18","T18M","M","None",10,"3","Damsel","D1",NA,"GG",2023-11-18,NA,NA,NA,NA,NA,NA,NA,9.71,0,10,1,34,0,49,94,0,NA,9.4,0,NA,NA,NA,16,-1,NA,NA
"823","T18","T18F","F","None",2,"3","Male","T3","Larger","GG",2023-11-26,NA,NA,NA,NA,NA,NA,NA,6.34,0,0,0,17,0,3,20,0,NA,10,0,NA,NA,NA,7,-12,NA,NA
"824","T18","T18M","M","None",2,"3","Male","T3","Larger","GG",2023-11-26,NA,NA,NA,NA,NA,NA,NA,2.369,6,0,0,29,0,0,29,6,NA,14.5,3,NA,NA,NA,7,-12,NA,NA
"825","T18","T18F","F","None",2,"3","Female","A23","Larger","GG",2023-11-27,NA,NA,NA,NA,NA,NA,NA,0.334000000000003,0,4,9,6,0,54,73,0,NA,36.5,0,NA,NA,NA,8,-11,NA,NA
"826","T18","T18M","M","None",2,"3","Female","A23","Larger","GG",2023-11-27,NA,NA,NA,NA,NA,NA,NA,3.904,1,7,1,22,0,9,39,1,NA,19.5,0.5,NA,NA,NA,8,-11,NA,NA
"827","T18","T18F","F","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2023-11-28,NA,NA,NA,NA,NA,NA,NA,0.366999999999999,0,0,0,7,0,0,7,0,NA,42,0,NA,NA,NA,9,-10,NA,NA
"828","T18","T18M","M","None",0.166666666666667,"3","Hand","Gabe",NA,"GG",2023-11-28,NA,NA,NA,NA,NA,NA,NA,2.069,0,0,0,4,0,0,4,0,NA,24,0,NA,NA,NA,9,-10,NA,NA
"829","T18","T18F","F","None",5,"3","Rock",NA,NA,"GG",2023-11-28,NA,NA,NA,NA,NA,NA,NA,24.525,0,15,36,0,0,0,51,0,NA,10.2,0,NA,NA,NA,9,-10,NA,NA
"830","T18","T18M","M","None",5,"3","Rock",NA,NA,"GG",2023-11-28,NA,NA,NA,NA,NA,NA,NA,13.28,0,16,7,0,0,0,23,0,NA,4.6,0,NA,NA,NA,9,-10,NA,NA
"831","C22","C22F","F","Surrogate",5,"3","Parenting","T1",NA,"GG",2023-12-12,NA,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"832","C22","C22M","M","Surrogate",5,"3","Parenting","T1",NA,"GG",2023-12-12,NA,3,48,93,12,5,281.146,NA,NA,NA,NA,NA,NA,NA,153,0,NA,30.6,0,NA,NA,NA,NA,NA,NA,0.544201233522796
"833","C22","C22F","F","Surrogate",10,"3","CrabLeashed","D1",NA,"GG",2023-12-13,NA,NA,NA,NA,NA,NA,NA,44.077,0,9,0,0,0,0,9,0,NA,0.9,0,NA,NA,NA,NA,NA,NA,NA
